flight_id,airline,source,destination,route,departure_time,arrival_time,duration,duration_minutes,dep_hour,time_of_day_bucket,route_mean_duration,route_std_duration,is_duration_outlier
SJ065,SpiceJet,MAA,BLR,MAA -> BLR,04:10:42,06:54:42,02:44:00,164.0,4,Night,172.82,79.97,0
UK173,Vistara,MAA,BLR,MAA -> BLR,17:06:42,21:22:42,04:16:00,256.0,17,Evening,172.82,79.97,0
UK206,Vistara,MAA,BLR,MAA -> BLR,06:01:42,10:34:42,04:33:00,273.0,6,Morning,172.82,79.97,0
SJ048,SpiceJet,MAA,BLR,MAA -> BLR,22:43:42,00:19:42,01:36:00,96.0,22,Night,172.82,79.97,0
6F180,IndiGo,MAA,BLR,MAA -> BLR,15:24:42,19:48:42,04:24:00,264.0,15,Afternoon,172.82,79.97,0
UK156,Vistara,MAA,BLR,MAA -> BLR,11:50:42,15:54:42,04:04:00,244.0,11,Morning,172.82,79.97,0
SJ238,SpiceJet,MAA,BLR,MAA -> BLR,11:41:42,15:39:42,03:58:00,238.0,11,Morning,172.82,79.97,0
AI065,Air India,MAA,BLR,MAA -> BLR,00:09:42,05:00:42,04:51:00,291.0,0,Night,172.82,79.97,0
6F011,IndiGo,MAA,BLR,MAA -> BLR,15:16:42,17:16:42,02:00:00,120.0,15,Afternoon,172.82,79.97,0
6F133,IndiGo,MAA,BLR,MAA -> BLR,04:38:42,06:25:42,01:47:00,107.0,4,Night,172.82,79.97,0
SJ161,SpiceJet,MAA,BLR,MAA -> BLR,16:22:42,17:04:42,00:42:00,42.0,16,Afternoon,172.82,79.97,0
6F115,IndiGo,MAA,BLR,MAA -> BLR,04:41:42,06:23:42,01:42:00,102.0,4,Night,172.82,79.97,0
6F069,IndiGo,MAA,BLR,MAA -> BLR,23:44:42,03:17:42,03:33:00,213.0,23,Night,172.82,79.97,0
6F223,IndiGo,MAA,BLR,MAA -> BLR,16:47:42,17:21:42,00:34:00,34.0,16,Afternoon,172.82,79.97,0
6F254,IndiGo,MAA,BLR,MAA -> BLR,14:26:42,18:01:42,03:35:00,215.0,14,Afternoon,172.82,79.97,0
AI051,Air India,MAA,BLR,MAA -> BLR,01:27:42,02:22:42,00:55:00,55.0,1,Night,172.82,79.97,0
6F022,IndiGo,MAA,BLR,MAA -> BLR,21:46:42,02:05:42,04:19:00,259.0,21,Night,172.82,79.97,0
6F253,IndiGo,MAA,BLR,MAA -> BLR,16:26:42,18:24:42,01:58:00,118.0,16,Afternoon,172.82,79.97,0
SJ160,SpiceJet,MAA,BLR,MAA -> BLR,19:45:42,20:30:42,00:45:00,45.0,19,Evening,172.82,79.97,0
6F065,IndiGo,MAA,BLR,MAA -> BLR,19:40:42,22:23:42,02:43:00,163.0,19,Evening,172.82,79.97,0
SJ103,SpiceJet,MAA,BLR,MAA -> BLR,05:16:42,08:56:42,03:40:00,220.0,5,Morning,172.82,79.97,0
6F023,IndiGo,MAA,BLR,MAA -> BLR,20:18:42,00:14:42,03:56:00,236.0,20,Evening,172.82,79.97,0
UK225,Vistara,MAA,BLR,MAA -> BLR,12:46:42,15:02:42,02:16:00,136.0,12,Afternoon,172.82,79.97,0
SJ175,SpiceJet,MAA,BLR,MAA -> BLR,12:46:42,16:50:42,04:04:00,244.0,12,Afternoon,172.82,79.97,0
AI032,Air India,MAA,BLR,MAA -> BLR,07:26:42,09:26:42,02:00:00,120.0,7,Morning,172.82,79.97,0
SJ054,SpiceJet,MAA,BLR,MAA -> BLR,18:13:42,22:46:42,04:33:00,273.0,18,Evening,172.82,79.97,0
6F096,IndiGo,MAA,BLR,MAA -> BLR,22:45:42,02:58:42,04:13:00,253.0,22,Night,172.82,79.97,0
SJ061,SpiceJet,MAA,BLR,MAA -> BLR,06:38:42,09:35:42,02:57:00,177.0,6,Morning,172.82,79.97,0
SJ083,SpiceJet,MAA,BLR,MAA -> BLR,05:13:42,08:17:42,03:04:00,184.0,5,Morning,172.82,79.97,0
UK092,Vistara,MAA,BLR,MAA -> BLR,11:42:42,13:17:42,01:35:00,95.0,11,Morning,172.82,79.97,0
SJ120,SpiceJet,MAA,BLR,MAA -> BLR,21:19:42,00:56:42,03:37:00,217.0,21,Night,172.82,79.97,0
SJ232,SpiceJet,MAA,BLR,MAA -> BLR,15:02:42,19:22:42,04:20:00,260.0,15,Afternoon,172.82,79.97,0
AI115,Air India,MAA,BLR,MAA -> BLR,19:37:42,00:26:42,04:49:00,289.0,19,Evening,172.82,79.97,0
AI039,Air India,MAA,BLR,MAA -> BLR,15:24:42,18:56:42,03:32:00,212.0,15,Afternoon,172.82,79.97,0
SJ067,SpiceJet,MAA,BLR,MAA -> BLR,07:17:42,08:16:42,00:59:00,59.0,7,Morning,172.82,79.97,0
6F067,IndiGo,MAA,BLR,MAA -> BLR,02:59:42,06:02:42,03:03:00,183.0,2,Night,172.82,79.97,0
6F232,IndiGo,MAA,BLR,MAA -> BLR,10:39:42,12:22:42,01:43:00,103.0,10,Morning,172.82,79.97,0
AI044,Air India,MAA,BLR,MAA -> BLR,09:03:42,12:36:42,03:33:00,213.0,9,Morning,172.82,79.97,0
6F189,IndiGo,MAA,BLR,MAA -> BLR,20:08:42,21:51:42,01:43:00,103.0,20,Evening,172.82,79.97,0
6F081,IndiGo,MAA,BLR,MAA -> BLR,06:04:42,07:43:42,01:39:00,99.0,6,Morning,172.82,79.97,0
SJ075,SpiceJet,MAA,BLR,MAA -> BLR,09:26:42,11:03:42,01:37:00,97.0,9,Morning,172.82,79.97,0
6F092,IndiGo,MAA,BLR,MAA -> BLR,08:39:42,09:15:42,00:36:00,36.0,8,Morning,172.82,79.97,0
AI194,Air India,MAA,BLR,MAA -> BLR,05:09:42,09:38:42,04:29:00,269.0,5,Morning,172.82,79.97,0
UK140,Vistara,MAA,BLR,MAA -> BLR,19:37:42,21:00:42,01:23:00,83.0,19,Evening,172.82,79.97,0
6F211,IndiGo,MAA,BLR,MAA -> BLR,11:29:42,16:20:42,04:51:00,291.0,11,Morning,172.82,79.97,0
UK218,Vistara,MAA,BLR,MAA -> BLR,03:12:42,07:22:42,04:10:00,250.0,3,Night,172.82,79.97,0
UK191,Vistara,MAA,BLR,MAA -> BLR,21:51:42,22:57:42,01:06:00,66.0,21,Night,172.82,79.97,0
6F252,IndiGo,MAA,BLR,MAA -> BLR,14:25:42,18:52:42,04:27:00,267.0,14,Afternoon,172.82,79.97,0
SJ099,SpiceJet,MAA,BLR,MAA -> BLR,22:14:42,00:34:42,02:20:00,140.0,22,Night,172.82,79.97,0
6F160,IndiGo,MAA,BLR,MAA -> BLR,04:09:42,08:26:42,04:17:00,257.0,4,Night,172.82,79.97,0
UK124,Vistara,MAA,BLR,MAA -> BLR,14:35:42,17:09:42,02:34:00,154.0,14,Afternoon,172.82,79.97,0
UK209,Vistara,MAA,BLR,MAA -> BLR,19:02:42,21:47:42,02:45:00,165.0,19,Evening,172.82,79.97,0
SJ052,SpiceJet,MAA,BLR,MAA -> BLR,08:20:42,09:57:42,01:37:00,97.0,8,Morning,172.82,79.97,0
UK188,Vistara,MAA,BLR,MAA -> BLR,02:55:42,03:44:42,00:49:00,49.0,2,Night,172.82,79.97,0
UK111,Vistara,MAA,BLR,MAA -> BLR,11:06:42,12:20:42,01:14:00,74.0,11,Morning,172.82,79.97,0
UK088,Vistara,MAA,BLR,MAA -> BLR,19:16:42,23:36:42,04:20:00,260.0,19,Evening,172.82,79.97,0
SJ100,SpiceJet,MAA,BLR,MAA -> BLR,03:28:42,06:50:42,03:22:00,202.0,3,Night,172.82,79.97,0
SJ212,SpiceJet,MAA,BLR,MAA -> BLR,19:49:42,21:44:42,01:55:00,115.0,19,Evening,172.82,79.97,0
6F041,IndiGo,MAA,BOM,MAA -> BOM,13:19:42,16:48:42,03:29:00,209.0,13,Afternoon,176.76,75.05,0
SJ039,SpiceJet,MAA,BOM,MAA -> BOM,08:41:42,12:08:42,03:27:00,207.0,8,Morning,176.76,75.05,0
AI192,Air India,MAA,BOM,MAA -> BOM,23:05:42,04:04:42,04:59:00,299.0,23,Night,176.76,75.05,1
SJ236,SpiceJet,MAA,BOM,MAA -> BOM,18:03:42,22:02:42,03:59:00,239.0,18,Evening,176.76,75.05,0
UK058,Vistara,MAA,BOM,MAA -> BOM,13:46:42,17:04:42,03:18:00,198.0,13,Afternoon,176.76,75.05,0
UK042,Vistara,MAA,BOM,MAA -> BOM,20:59:42,01:38:42,04:39:00,279.0,20,Evening,176.76,75.05,0
AI131,Air India,MAA,BOM,MAA -> BOM,19:55:42,22:35:42,02:40:00,160.0,19,Evening,176.76,75.05,0
AI123,Air India,MAA,BOM,MAA -> BOM,22:19:42,00:45:42,02:26:00,146.0,22,Night,176.76,75.05,0
SJ211,SpiceJet,MAA,BOM,MAA -> BOM,16:22:42,18:34:42,02:12:00,132.0,16,Afternoon,176.76,75.05,0
6F132,IndiGo,MAA,BOM,MAA -> BOM,12:00:42,13:00:42,01:00:00,60.0,12,Afternoon,176.76,75.05,0
6F061,IndiGo,MAA,BOM,MAA -> BOM,07:28:42,08:09:42,00:41:00,41.0,7,Morning,176.76,75.05,0
SJ032,SpiceJet,MAA,BOM,MAA -> BOM,02:11:42,04:33:42,02:22:00,142.0,2,Night,176.76,75.05,0
AI144,Air India,MAA,BOM,MAA -> BOM,00:43:42,03:36:42,02:53:00,173.0,0,Night,176.76,75.05,0
6F184,IndiGo,MAA,BOM,MAA -> BOM,13:05:42,16:04:42,02:59:00,179.0,13,Afternoon,176.76,75.05,0
SJ063,SpiceJet,MAA,BOM,MAA -> BOM,13:38:42,15:23:42,01:45:00,105.0,13,Afternoon,176.76,75.05,0
AI024,Air India,MAA,BOM,MAA -> BOM,18:38:42,19:45:42,01:07:00,67.0,18,Evening,176.76,75.05,0
UK012,Vistara,MAA,BOM,MAA -> BOM,22:16:42,00:25:42,02:09:00,129.0,22,Night,176.76,75.05,0
SJ034,SpiceJet,MAA,BOM,MAA -> BOM,15:20:42,20:11:42,04:51:00,291.0,15,Afternoon,176.76,75.05,1
6F156,IndiGo,MAA,BOM,MAA -> BOM,02:23:42,04:57:42,02:34:00,154.0,2,Night,176.76,75.05,0
6F227,IndiGo,MAA,BOM,MAA -> BOM,13:16:42,17:41:42,04:25:00,265.0,13,Afternoon,176.76,75.05,0
6F163,IndiGo,MAA,BOM,MAA -> BOM,06:49:42,10:46:42,03:57:00,237.0,6,Morning,176.76,75.05,0
UK207,Vistara,MAA,CCU,MAA -> CCU,16:21:42,17:36:42,01:15:00,75.0,16,Afternoon,158.54,85.72,0
UK211,Vistara,MAA,CCU,MAA -> CCU,20:39:42,22:02:42,01:23:00,83.0,20,Evening,158.54,85.72,0
6F209,IndiGo,MAA,CCU,MAA -> CCU,08:40:42,13:40:42,05:00:00,300.0,8,Morning,158.54,85.72,1
SJ003,SpiceJet,MAA,CCU,MAA -> CCU,19:50:42,20:32:42,00:42:00,42.0,19,Evening,158.54,85.72,0
AI111,Air India,MAA,CCU,MAA -> CCU,07:40:42,10:39:42,02:59:00,179.0,7,Morning,158.54,85.72,0
UK076,Vistara,MAA,CCU,MAA -> CCU,08:03:42,12:26:42,04:23:00,263.0,8,Morning,158.54,85.72,0
UK217,Vistara,MAA,CCU,MAA -> CCU,21:19:42,22:14:42,00:55:00,55.0,21,Night,158.54,85.72,0
SJ135,SpiceJet,MAA,CCU,MAA -> CCU,16:03:42,19:48:42,03:45:00,225.0,16,Afternoon,158.54,85.72,0
UK038,Vistara,MAA,CCU,MAA -> CCU,12:22:42,15:31:42,03:09:00,189.0,12,Afternoon,158.54,85.72,0
SJ167,SpiceJet,MAA,CCU,MAA -> CCU,13:18:42,14:12:42,00:54:00,54.0,13,Afternoon,158.54,85.72,0
AI033,Air India,MAA,CCU,MAA -> CCU,05:25:42,10:21:42,04:56:00,296.0,5,Morning,158.54,85.72,1
SJ102,SpiceJet,MAA,CCU,MAA -> CCU,17:26:42,18:58:42,01:32:00,92.0,17,Evening,158.54,85.72,0
6F175,IndiGo,MAA,CCU,MAA -> CCU,13:18:42,15:13:42,01:55:00,115.0,13,Afternoon,158.54,85.72,0
AI255,Air India,MAA,CCU,MAA -> CCU,08:45:42,13:12:42,04:27:00,267.0,8,Morning,158.54,85.72,0
UK075,Vistara,MAA,CCU,MAA -> CCU,23:15:42,03:54:42,04:39:00,279.0,23,Night,158.54,85.72,0
6F039,IndiGo,MAA,CCU,MAA -> CCU,16:43:42,21:01:42,04:18:00,258.0,16,Afternoon,158.54,85.72,0
6F244,IndiGo,MAA,CCU,MAA -> CCU,07:07:42,08:31:42,01:24:00,84.0,7,Morning,158.54,85.72,0
6F116,IndiGo,MAA,CCU,MAA -> CCU,16:43:42,19:02:42,02:19:00,139.0,16,Afternoon,158.54,85.72,0
AI120,Air India,MAA,CCU,MAA -> CCU,12:12:42,14:18:42,02:06:00,126.0,12,Afternoon,158.54,85.72,0
SJ070,SpiceJet,MAA,CCU,MAA -> CCU,18:55:42,20:48:42,01:53:00,113.0,18,Evening,158.54,85.72,0
6F157,IndiGo,MAA,CCU,MAA -> CCU,16:37:42,18:04:42,01:27:00,87.0,16,Afternoon,158.54,85.72,0
UK006,Vistara,MAA,CCU,MAA -> CCU,20:16:42,21:55:42,01:39:00,99.0,20,Evening,158.54,85.72,0
6F257,IndiGo,MAA,CCU,MAA -> CCU,16:04:42,19:55:42,03:51:00,231.0,16,Afternoon,158.54,85.72,0
AI090,Air India,MAA,CCU,MAA -> CCU,13:37:42,16:11:42,02:34:00,154.0,13,Afternoon,158.54,85.72,0
UK149,Vistara,MAA,DEL,MAA -> DEL,18:22:42,23:08:42,04:46:00,286.0,18,Evening,155.96,81.71,1
SJ043,SpiceJet,MAA,DEL,MAA -> DEL,18:59:42,21:08:42,02:09:00,129.0,18,Evening,155.96,81.71,0
UK181,Vistara,MAA,DEL,MAA -> DEL,16:44:42,19:26:42,02:42:00,162.0,16,Afternoon,155.96,81.71,0
6F047,IndiGo,MAA,DEL,MAA -> DEL,13:50:42,15:55:42,02:05:00,125.0,13,Afternoon,155.96,81.71,0
6F262,IndiGo,MAA,DEL,MAA -> DEL,01:44:42,02:47:42,01:03:00,63.0,1,Night,155.96,81.71,0
6F161,IndiGo,MAA,DEL,MAA -> DEL,11:24:42,12:21:42,00:57:00,57.0,11,Morning,155.96,81.71,0
6F099,IndiGo,MAA,DEL,MAA -> DEL,22:24:42,22:59:42,00:35:00,35.0,22,Night,155.96,81.71,0
6F221,IndiGo,MAA,DEL,MAA -> DEL,05:20:42,08:52:42,03:32:00,212.0,5,Morning,155.96,81.71,0
UK085,Vistara,MAA,DEL,MAA -> DEL,02:15:42,03:17:42,01:02:00,62.0,2,Night,155.96,81.71,0
6F057,IndiGo,MAA,DEL,MAA -> DEL,12:32:42,15:50:42,03:18:00,198.0,12,Afternoon,155.96,81.71,0
AI088,Air India,MAA,DEL,MAA -> DEL,06:34:42,10:10:42,03:36:00,216.0,6,Morning,155.96,81.71,0
AI029,Air India,MAA,DEL,MAA -> DEL,13:29:42,17:53:42,04:24:00,264.0,13,Afternoon,155.96,81.71,0
AI007,Air India,MAA,DEL,MAA -> DEL,04:01:42,06:01:42,02:00:00,120.0,4,Night,155.96,81.71,0
AI160,Air India,MAA,DEL,MAA -> DEL,13:41:42,17:01:42,03:20:00,200.0,13,Afternoon,155.96,81.71,0
AI062,Air India,MAA,DEL,MAA -> DEL,06:49:42,07:25:42,00:36:00,36.0,6,Morning,155.96,81.71,0
AI240,Air India,MAA,DEL,MAA -> DEL,10:19:42,12:46:42,02:27:00,147.0,10,Morning,155.96,81.71,0
SJ004,SpiceJet,MAA,DEL,MAA -> DEL,17:52:42,21:01:42,03:09:00,189.0,17,Evening,155.96,81.71,0
SJ132,SpiceJet,MAA,DEL,MAA -> DEL,14:44:42,15:36:42,00:52:00,52.0,14,Afternoon,155.96,81.71,0
AI251,Air India,MAA,DEL,MAA -> DEL,22:40:42,23:24:42,00:44:00,44.0,22,Night,155.96,81.71,0
AI087,Air India,MAA,DEL,MAA -> DEL,16:32:42,20:30:42,03:58:00,238.0,16,Afternoon,155.96,81.71,0
AI162,Air India,MAA,DEL,MAA -> DEL,19:20:42,22:40:42,03:20:00,200.0,19,Evening,155.96,81.71,0
6F229,IndiGo,MAA,DEL,MAA -> DEL,13:10:42,14:30:42,01:20:00,80.0,13,Afternoon,155.96,81.71,0
UK084,Vistara,MAA,DEL,MAA -> DEL,20:44:42,00:20:42,03:36:00,216.0,20,Evening,155.96,81.71,0
UK048,Vistara,MAA,DEL,MAA -> DEL,13:36:42,18:21:42,04:45:00,285.0,13,Afternoon,155.96,81.71,1
6F219,IndiGo,MAA,DEL,MAA -> DEL,10:32:42,14:37:42,04:05:00,245.0,10,Morning,155.96,81.71,0
UK103,Vistara,MAA,DEL,MAA -> DEL,21:52:42,01:06:42,03:14:00,194.0,21,Night,155.96,81.71,0
AI221,Air India,MAA,HYD,MAA -> HYD,16:18:42,18:54:42,02:36:00,156.0,16,Afternoon,160.0,82.95,0
UK184,Vistara,MAA,HYD,MAA -> HYD,10:49:42,13:00:42,02:11:00,131.0,10,Morning,160.0,82.95,0
UK154,Vistara,MAA,HYD,MAA -> HYD,04:00:42,07:57:42,03:57:00,237.0,4,Night,160.0,82.95,0
AI193,Air India,MAA,HYD,MAA -> HYD,11:33:42,16:07:42,04:34:00,274.0,11,Morning,160.0,82.95,0
6F079,IndiGo,MAA,HYD,MAA -> HYD,02:14:42,06:18:42,04:04:00,244.0,2,Night,160.0,82.95,0
UK045,Vistara,MAA,HYD,MAA -> HYD,07:43:42,09:28:42,01:45:00,105.0,7,Morning,160.0,82.95,0
UK155,Vistara,MAA,HYD,MAA -> HYD,14:34:42,18:37:42,04:03:00,243.0,14,Afternoon,160.0,82.95,0
SJ221,SpiceJet,MAA,HYD,MAA -> HYD,18:31:42,23:17:42,04:46:00,286.0,18,Evening,160.0,82.95,1
AI104,Air India,MAA,HYD,MAA -> HYD,07:35:42,09:20:42,01:45:00,105.0,7,Morning,160.0,82.95,0
SJ094,SpiceJet,MAA,HYD,MAA -> HYD,03:23:42,08:07:42,04:44:00,284.0,3,Night,160.0,82.95,0
UK216,Vistara,MAA,HYD,MAA -> HYD,18:33:42,21:47:42,03:14:00,194.0,18,Evening,160.0,82.95,0
AI196,Air India,MAA,HYD,MAA -> HYD,02:52:42,04:25:42,01:33:00,93.0,2,Night,160.0,82.95,0
6F183,IndiGo,MAA,HYD,MAA -> HYD,17:08:42,19:52:42,02:44:00,164.0,17,Evening,160.0,82.95,0
AI126,Air India,MAA,HYD,MAA -> HYD,17:26:42,20:48:42,03:22:00,202.0,17,Evening,160.0,82.95,0
AI181,Air India,MAA,HYD,MAA -> HYD,13:29:42,16:55:42,03:26:00,206.0,13,Afternoon,160.0,82.95,0
6F135,IndiGo,MAA,HYD,MAA -> HYD,12:59:42,13:45:42,00:46:00,46.0,12,Afternoon,160.0,82.95,0
UK226,Vistara,MAA,HYD,MAA -> HYD,03:58:42,05:01:42,01:03:00,63.0,3,Night,160.0,82.95,0
UK010,Vistara,MAA,HYD,MAA -> HYD,17:53:42,20:40:42,02:47:00,167.0,17,Evening,160.0,82.95,0
SJ131,SpiceJet,MAA,HYD,MAA -> HYD,15:00:42,16:07:42,01:07:00,67.0,15,Afternoon,160.0,82.95,0
AI151,Air India,MAA,HYD,MAA -> HYD,13:14:42,14:10:42,00:56:00,56.0,13,Afternoon,160.0,82.95,0
6F086,IndiGo,MAA,HYD,MAA -> HYD,20:23:42,21:00:42,00:37:00,37.0,20,Evening,160.0,82.95,0
